"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LYSMD2",8.88334133106292e-20,-0.563470011896177,0.243,0.359,2.2840847230429e-15
"IFI16",9.06706281559281e-20,0.624091081909195,0.568,0.481,2.33132319114522e-15
"TRMT6",9.37504442097457e-20,-0.843333415693387,0.065,0.134,2.41051142152098e-15
"TLE3",9.59886567734792e-20,-0.558733688024765,0.126,0.219,2.4680603429597e-15
"MRPL18",9.94881451309961e-20,-0.361524652958498,0.494,0.619,2.55803918760817e-15
"NR4A3",1.03003607524867e-19,-0.717900301062941,0.34,0.45,2.64842875667939e-15
"PPP1R14B",1.05321654133959e-19,-0.720796993422531,0.118,0.206,2.70803037109235e-15
"H2AFY",1.08846437231026e-19,-0.306285682255766,0.735,0.843,2.79865959408413e-15
"CCDC167",1.12878505330622e-19,-0.514875690187861,0.226,0.34,2.90233212906096e-15
"DPH3",1.14219701725239e-19,-0.495926755195949,0.232,0.348,2.93681697075934e-15
"ARL5B",1.18458795620727e-19,-0.339675881690786,0.283,0.413,3.04581255300013e-15
"KLHL6",1.19748770813242e-19,1.22698464678792,0.194,0.098,3.07898039515007e-15
"AMPD3",1.28275719047593e-19,-0.702726306489234,0.085,0.163,3.29822528815172e-15
"BZW2",1.43783259757896e-19,-0.605329948182355,0.161,0.264,3.69695517489503e-15
"IST1",1.44504104854239e-19,-0.512345743592074,0.24,0.356,3.71548954401218e-15
"GSTK1",1.59472070671055e-19,0.503771362462534,0.629,0.587,4.10034588109416e-15
"TSPAN13",1.82201381992091e-19,-1.16087022804864,0.092,0.171,4.68476193378064e-15
"AHCYL1",1.84800826298853e-19,-0.53737596060543,0.214,0.326,4.7515988457961e-15
"MYDGF",1.9067501539793e-19,-0.301739335069882,0.52,0.664,4.90263599591159e-15
"SPARC",1.99978667827117e-19,1.28407059595136,0.258,0.163,5.14185150717082e-15
"SKA2",2.1141398403974e-19,-0.517299662475941,0.144,0.24,5.43587635762979e-15
"BTBD7",2.23005361548717e-19,-0.896060290234454,0.085,0.161,5.73391385614061e-15
"SUSD1",2.2524766726171e-19,-1.12189098703282,0.048,0.107,5.79156802063308e-15
"SAMHD1",2.30379438706329e-19,-0.443025162453102,0.46,0.581,5.92351612801713e-15
"ATP5EP2",2.36102541304384e-19,-0.360843831718464,0.156,0.261,6.07066854201832e-15
"LLNLR-245B6.1",2.53538145134593e-19,-0.738254631491105,0.08,0.155,6.51897278770066e-15
"NXF1",2.90206521099968e-19,-0.563794323505371,0.157,0.255,7.46179007052237e-15
"CSRNP1",2.92125883689849e-19,-0.394966474554841,0.333,0.461,7.51114072143339e-15
"SULT1A1",2.92324919963961e-19,1.05458539341142,0.268,0.168,7.51625834211337e-15
"NDUFV2",2.97002756079794e-19,-0.372738265259095,0.591,0.701,7.63653486432365e-15
"CD109",3.16389916049697e-19,-0.6237747612848,0.079,0.155,8.13501752146981e-15
"TIPRL",3.37954416978098e-19,-0.467870871389933,0.248,0.367,8.68948396934087e-15
"POLD4",3.54106334684711e-19,-0.510178593849214,0.317,0.431,9.10478207741328e-15
"EIF3B",3.85185926767402e-19,-0.669237877937511,0.118,0.206,9.90390054904345e-15
"CYP1B1",4.01541880644338e-19,-0.960238439618267,0.072,0.142,1.03244448351272e-14
"MAP1LC3A",4.18575200639222e-19,-0.781890867317346,0.104,0.187,1.07624055588357e-14
"MCOLN1",4.21585985992998e-19,0.87896068625804,0.405,0.317,1.0839818871852e-14
"TIMM23",4.26193942547069e-19,-0.675767350520541,0.107,0.192,1.09582986507702e-14
"MAFB",5.10037157562298e-19,0.494093280117112,0.687,0.627,1.31140753952418e-14
"CDC20",5.36255421155113e-19,-0.892524820976058,0.045,0.103,1.37881993887403e-14
"NDUFA3",5.83905587049086e-19,-0.292784827791482,0.703,0.801,1.50133804542061e-14
"IER3",6.01779892261588e-19,-0.29474228207806,0.754,0.868,1.54729645898299e-14
"ARID5A",6.03867617252341e-19,-0.474523671168837,0.244,0.36,1.55266441747922e-14
"HIST3H2A",6.17877764860488e-19,-0.789621857493794,0.083,0.158,1.58868730900929e-14
"PAPSS1",6.36739699694212e-19,-0.480396839749124,0.239,0.355,1.63718511585376e-14
"PPP4C",6.62535307592141e-19,-0.344744213281199,0.464,0.601,1.70351078288091e-14
"CRTAP",6.80985235465616e-19,-0.438076545176544,0.391,0.517,1.75094923742919e-14
"MYH9",7.42125808490423e-19,-0.390739062861595,0.295,0.425,1.90815387879058e-14
"PRELID1",8.09107005853692e-19,-0.365375514204572,0.563,0.682,2.08037593345101e-14
"DOK3",8.31906775167292e-19,-0.838624009846069,0.092,0.169,2.13899870031014e-14
"BRI3",9.70118620058033e-19,-0.302622269778192,0.523,0.67,2.49436899589322e-14
"WDR26",9.99488392240691e-19,-0.475825845050064,0.203,0.313,2.56988455412927e-14
"TAX1BP3",1.13746669381e-18,-0.497353286686587,0.198,0.305,2.92465436312427e-14
"ACE",1.16488321451862e-18,-1.02449072706791,0.053,0.114,2.99514772117026e-14
"H2AFX",1.18130513282522e-18,-0.769805594515231,0.111,0.195,3.0373717575202e-14
"RP11-758H9.2",1.23079028203299e-18,-0.939540439392676,0.078,0.15,3.16460797316322e-14
"CXCL16",1.24065794825689e-18,0.464618804819007,0.64,0.574,3.18997971655811e-14
"SRP19",1.24298513207415e-18,-0.404190947384077,0.269,0.392,3.19596337158906e-14
"UGP2",1.25971528364807e-18,-0.412296789723532,0.491,0.614,3.23897993731593e-14
"ELK3",1.30325181591232e-18,-0.810367301128598,0.055,0.118,3.35092106907375e-14
"SRSF3",1.3103245344151e-18,-0.255516469731843,0.687,0.786,3.3691064428881e-14
"CALCOCO2",1.38042173279077e-18,0.934760724140804,0.3,0.199,3.54934035935162e-14
"GTF3A",1.57844546614752e-18,-0.354016378321457,0.468,0.602,4.0584989825585e-14
"KTN1",1.60590213098447e-18,-0.414280297357574,0.469,0.593,4.12909555918726e-14
"SPG21",1.6430800259392e-18,-0.346488910340161,0.506,0.637,4.22468736269488e-14
"CAPN2",1.74895020725334e-18,-0.538456162609031,0.152,0.248,4.49690077288978e-14
"PTPRO",1.91892560083653e-18,-0.805127407874721,0.066,0.133,4.93394150487089e-14
"RPS27L",1.986368474175e-18,-0.293620552365473,0.843,0.905,5.10735062079875e-14
"TBCB",2.00994035069204e-18,-0.371672244194495,0.387,0.524,5.16795862969937e-14
"CDK2AP2",2.05821986416289e-18,-0.481537907387513,0.261,0.377,5.29209491473561e-14
"GIMAP4",2.11229627066852e-18,0.77849409564286,0.406,0.31,5.43113617114289e-14
"PPP1R18",2.13529951961494e-18,-0.364496135698903,0.407,0.544,5.49028212483393e-14
"F2",2.30770432810428e-18,0.903185091937765,0.259,0.157,5.93356936842174e-14
"ISG15",2.42754795433686e-18,-0.448783497642553,0.589,0.697,6.24171130019094e-14
"PFDN6",2.44228139162534e-18,-0.466059222577079,0.264,0.379,6.27959391414708e-14
"CH17-373J23.1",2.47630662646184e-18,-1.44914222608902,0.058,0.12,6.36707959795867e-14
"NCOR2",2.51129169078799e-18,-0.742136422251604,0.118,0.203,6.45703319535407e-14
"CNN2",2.71876572901921e-18,-0.46008469224019,0.257,0.376,6.99049044245418e-14
"NAA10",2.7978285035277e-18,-0.463952940290089,0.306,0.425,7.19377664827041e-14
"SLC16A10",3.03871683023237e-18,-0.42641535297722,0.169,0.269,7.81314871389348e-14
"PTP4A1",3.08378686570321e-18,-0.368030407599759,0.453,0.583,7.9290327890961e-14
"SNRPB2",3.19024843054736e-18,-0.296441323914632,0.58,0.702,8.20276676462338e-14
"VIM-AS1",3.80577882064134e-18,-0.898883284787735,0.061,0.126,9.78541850363303e-14
"CSNK2B",4.24051285320778e-18,-0.300484060930517,0.599,0.716,1.09032066481679e-13
"RAB27A",4.27837931451699e-18,-0.831890121290426,0.075,0.145,1.10005688934861e-13
"PLEKHF2",4.32372177463238e-18,-0.576454094239201,0.153,0.247,1.11171534269348e-13
"PTGER4",4.50281964684413e-18,-0.649594626285423,0.268,0.376,1.15776498759656e-13
"ADAM9",4.5823812780447e-18,-0.574271164281194,0.261,0.37,1.17822187421085e-13
"SLC25A37",4.63023597361717e-18,-0.371514297214761,0.191,0.295,1.19052627353645e-13
"ACSL1",4.67094267216413e-18,0.63441745966746,0.484,0.388,1.20099277986684e-13
"COMMD7",4.83843025814582e-18,-0.424603519750082,0.259,0.379,1.24405718797445e-13
"ERH",4.96042904587093e-18,-0.277332075929839,0.652,0.755,1.27542551627433e-13
"POLR2I",4.99337095183111e-18,-0.375625977097166,0.364,0.49,1.28389553913482e-13
"PTPMT1",5.31314790828543e-18,-0.641901100415479,0.217,0.321,1.36611659017835e-13
"UBA1",5.33597879753736e-18,-0.604621932637217,0.171,0.269,1.37198686842281e-13
"SEC14L1",5.4717992673244e-18,0.880009488994273,0.364,0.267,1.40690902761445e-13
"FUCA1",5.62496179050502e-18,0.702119169790702,0.385,0.286,1.44629017557465e-13
"INSR",5.82726850171405e-18,0.960855405467932,0.182,0.095,1.49830727716072e-13
"KCTD20",6.05539337431095e-18,-0.456024687794043,0.149,0.246,1.55696274440283e-13
"MIDN",6.4189923605545e-18,-0.407001204541106,0.304,0.427,1.65045131574577e-13
"MTHFD2",7.59302536953661e-18,-0.324069648593618,0.393,0.533,1.95231868301525e-13
"PLG",7.76952786777602e-18,1.30701842448032,0.177,0.09,1.99770100536257e-13
"NEAT1",7.89665459436238e-18,-0.317989191623841,0.976,0.978,2.03038782930246e-13
"GRINA",8.0936148783381e-18,-0.324396048180632,0.586,0.71,2.08103025751829e-13
"PYURF",8.37533267515199e-18,-0.404548041866952,0.356,0.479,2.15346553743508e-13
"MALSU1",9.38909301049503e-18,-0.645319441969884,0.156,0.25,2.41412359485848e-13
"RP11-796E2.4",9.59340342958974e-18,-0.914584897845139,0.074,0.142,2.46665588981611e-13
"HNRNPD",9.6984400532026e-18,-0.436757703700998,0.333,0.454,2.49366290647945e-13
"SMPDL3A",9.75457505361742e-18,0.882240323342436,0.335,0.239,2.50809633778611e-13
"SNRPD3",1.05157342647531e-17,-0.322639311873361,0.423,0.546,2.70380559415333e-13
"RYBP",1.06131069482668e-17,-0.586153730867299,0.18,0.278,2.72884205853835e-13
"WSB2",1.06439518848835e-17,-0.799931978524715,0.092,0.167,2.73677290864126e-13
"WTAP",1.06912114589231e-17,-0.251490632435434,0.56,0.691,2.74892429031831e-13
"UBD",1.21587491347124e-17,1.05133144350317,0.168,0.081,3.12625757751726e-13
"LACTB",1.31512598810085e-17,-0.359068434547082,0.352,0.48,3.38145194060492e-13
"PCNA",1.34093733998546e-17,-0.507227709166753,0.206,0.307,3.44781808857061e-13
"CCND2",1.34485374387279e-17,-0.827425967775881,0.079,0.149,3.45788794624572e-13
"PTTG1",1.36323327280734e-17,-0.533452014551631,0.186,0.285,3.50514539104224e-13
"MB21D1",1.55013002435199e-17,-0.686218970475115,0.102,0.181,3.98569431861384e-13
"VASH1",1.59206352685329e-17,-1.04027478965833,0.046,0.101,4.09351374024517e-13
"KMT2E-AS1",1.59694364409738e-17,-0.970654601889256,0.092,0.165,4.10606149770317e-13
"C19orf53",1.62807623188022e-17,-0.255553734297851,0.645,0.772,4.18610960741043e-13
"TOMM5",1.66402433684764e-17,-0.41449461673863,0.204,0.313,4.27853937490266e-13
"CCT6A",1.70380509831701e-17,-0.393943448853531,0.415,0.531,4.38082366879269e-13
"F13A1",1.72778108742734e-17,-1.15533994216882,0.284,0.384,4.44247073199318e-13
"NHP2",1.77567195458504e-17,-0.313964779173222,0.384,0.517,4.56560772962906e-13
"SF3B5",1.77916249967206e-17,-0.2963062721559,0.603,0.716,4.57458261915681e-13
"SLC25A3",1.77966907945754e-17,-0.296754169399036,0.698,0.793,4.57588513710122e-13
"ZYX",1.77972609412782e-17,-0.372738747384566,0.434,0.562,4.57603173322144e-13
"LCP1",1.81594524249761e-17,-0.327919725622171,0.64,0.766,4.66915840750986e-13
"THOC7",1.83818161994656e-17,-0.361656477652637,0.352,0.482,4.72633258120658e-13
"PHF10",1.93857929226111e-17,-0.671424745321987,0.071,0.139,4.98447507626175e-13
"ZSWIM6",1.99652793015952e-17,-0.669080626588335,0.12,0.205,5.13347261402615e-13
"DOCK10",2.03581851098416e-17,-0.701102526241916,0.145,0.234,5.23449655544246e-13
"MTHFD1L",2.08834952867937e-17,-0.95338501485474,0.047,0.103,5.36956430814041e-13
"PTPN22",2.15145926684381e-17,-0.814879701841613,0.062,0.125,5.5318320669088e-13
"C12orf49",2.46883627335208e-17,-0.806793219163171,0.077,0.146,6.34787182604287e-13
"CDC26",2.57657951047989e-17,-0.319051329501233,0.26,0.378,6.62490123734588e-13
"FLOT2",3.0216091847019e-17,-0.655904203125421,0.104,0.183,7.76916153570553e-13
"JOSD1",3.21745523660449e-17,-0.556329506672979,0.189,0.29,8.27272090435747e-13
"TP53BP2",3.40360731442323e-17,-0.773976954840566,0.096,0.17,8.751355126845e-13
"LYAR",3.41803648931098e-17,-0.459920959924357,0.142,0.232,8.78845542131639e-13
"TWSG1",3.46641479966602e-17,-1.03879772767733,0.057,0.117,8.91284573290127e-13
"FAM49B",3.7739077428428e-17,-0.25751886428992,0.653,0.777,9.70347158839741e-13
"HNRNPL",3.81348428190885e-17,-0.560408631533438,0.186,0.283,9.80523078564403e-13
"GPR183",3.90443074751353e-17,0.416752774003149,0.782,0.711,1.00390723380068e-12
"DNAJB11",3.94614419303305e-17,-0.407549531168368,0.375,0.494,1.01463259491266e-12
"CCL7",3.97537855367624e-17,-0.356206965504725,0.049,0.105,1.02214933372124e-12
"IPO7",4.15219203541362e-17,-0.520032459080819,0.185,0.285,1.06761161614555e-12
"SPINT1",4.18793954661128e-17,-0.80978323149787,0.059,0.12,1.07680301622469e-12
"PIK3AP1",4.35880495418647e-17,-0.452944900947951,0.26,0.373,1.12073592982042e-12
"ETV3",4.4539584698957e-17,-0.619454779889601,0.181,0.279,1.14520180177958e-12
"SMARCD2",4.98041841876751e-17,-0.804817022895911,0.069,0.135,1.2805651838335e-12
"RBP1",5.02635699213495e-17,-0.926628954977269,0.052,0.109,1.29237690981774e-12
"LY86",5.42987628229341e-17,0.545001999179223,0.552,0.475,1.39612978970328e-12
"RGL1",5.58719875206858e-17,1.10787311356125,0.248,0.155,1.43658054313187e-12
"CBR1",5.62665139152281e-17,1.00112391290656,0.387,0.305,1.44672460578834e-12
"TOP2A",5.85233254049508e-17,-0.767378079835489,0.06,0.122,1.5047517428121e-12
"CFLAR",5.96780257991309e-17,-0.389623332700158,0.605,0.699,1.53444139934725e-12
"C1R",5.97177285732489e-17,1.85561834387712,0.11,0.041,1.53546223707538e-12
"MICA",6.24079614539425e-17,-0.811354582924033,0.071,0.137,1.60463350490377e-12
"CHKA",6.46251090893463e-17,1.36336609307106,0.156,0.076,1.66164080490527e-12
"GABARAPL2",6.50049773751298e-17,-0.28171118872375,0.556,0.69,1.67140797826934e-12
"CTD-3252C9.4",6.50991329708786e-17,1.14452346057709,0.256,0.165,1.67382890694723e-12
"MRPL4",6.97906091789839e-17,-0.556527550377168,0.181,0.278,1.79445614321004e-12
"PPIL1",7.21773560440457e-17,-0.87803380127905,0.058,0.118,1.8558241786045e-12
"MT1X",7.54381956631432e-17,-0.485153304788557,0.542,0.667,1.93966688689074e-12
"ZNF706",7.55870050591796e-17,-0.293990048323894,0.604,0.719,1.94349307408163e-12
"SOX4",7.75520689121979e-17,-0.314524103406687,0.183,0.28,1.99401879587043e-12
"KLF2",7.85523341271286e-17,0.965466743168761,0.379,0.277,2.01973761507673e-12
"FAM89B",8.10226911567221e-17,-0.977507918748242,0.077,0.143,2.08325543502164e-12
"CCL8",8.13267717519377e-17,-1.02958614165343,0.062,0.124,2.09107395528582e-12
"FMN1",8.13867719050356e-17,1.52106491627789,0.127,0.053,2.09261667922228e-12
"CREBL2",8.76777081469727e-17,0.741855308041385,0.366,0.271,2.25436923187496e-12
"EEF1G",8.76790987054041e-17,-0.402212130333721,0.386,0.498,2.25440498591335e-12
"RHOU",8.81128899017782e-17,-0.740380278967128,0.103,0.18,2.26555862515452e-12
"ZNF267",8.90732367640938e-17,-0.385635367834575,0.312,0.431,2.29025106367838e-12
"PPP4R2",9.11086123933918e-17,-0.429453911399438,0.21,0.315,2.34258464185889e-12
"MIR22HG",9.42904146016058e-17,-0.581505170599187,0.11,0.19,2.42439514023649e-12
"SERPINB1",1.00228241096858e-16,-0.270043512419509,0.568,0.698,2.5770685350824e-12
"PNPLA8",1.07113937932849e-16,-0.379051810572374,0.287,0.401,2.75411357212943e-12
"KDM7A",1.12729173003228e-16,-0.716166219991834,0.078,0.146,2.898492496259e-12
"JTB",1.13370781954124e-16,-0.285849508178608,0.556,0.685,2.91498954560444e-12
"GPNMB",1.16913291082371e-16,0.537351299886095,0.729,0.685,3.00607454030993e-12
"C20orf196",1.20341615247257e-16,-0.759436318324178,0.056,0.115,3.09422361123746e-12
"STARD4",1.20617160137822e-16,-0.81468266600001,0.075,0.141,3.10130842146369e-12
"HAUS2",1.23503988509987e-16,-0.650502789829305,0.097,0.172,3.17553455256879e-12
"MYD88",1.23529323734462e-16,-0.69607371601013,0.125,0.206,3.17618597186048e-12
"PPP2CA",1.25346900496409e-16,-0.377008968249783,0.363,0.488,3.22291950556366e-12
"EIF3E",1.2585743129276e-16,0.353344877600338,0.811,0.793,3.23604627339944e-12
"RNF13",1.28891527617148e-16,0.511842003007563,0.625,0.594,3.31405895809212e-12
"EHBP1L1",1.32996233839484e-16,-0.718248321573212,0.115,0.194,3.41959916448081e-12
"SYK",1.35242555421095e-16,-0.46731233679945,0.206,0.307,3.4773565849872e-12
"LINC01116",1.36741007915282e-16,-0.794363100040155,0.063,0.125,3.51588479551772e-12
"PTBP1",1.37665388187743e-16,-0.482173916819483,0.241,0.347,3.53965246108324e-12
"FCF1",1.45084162951235e-16,-0.670847788267503,0.093,0.166,3.73040399780216e-12
"SERPINB9",1.64772770309065e-16,-0.335900915466238,0.404,0.533,4.23663747018668e-12
"GPC3",1.75563673937683e-16,-0.713834690292373,0.116,0.194,4.5140931842857e-12
"RCN2",1.76983326674804e-16,-0.607596464596625,0.177,0.271,4.55059529546257e-12
"RAB31",1.77875361625694e-16,-0.394654608385781,0.539,0.648,4.57353129811985e-12
"MAP3K2",1.80174620615352e-16,-0.374680555427348,0.225,0.332,4.63264984526194e-12
"MOB1A",1.85871665341373e-16,-0.301297649743952,0.616,0.73,4.77913225925739e-12
"ESD",1.86591729808498e-16,0.600778666657131,0.52,0.446,4.7976465568361e-12
"VKORC1",1.92037349759614e-16,-0.340221708599651,0.486,0.601,4.93766433701919e-12
"DSTN",1.93033317937754e-16,-0.33536765824934,0.534,0.652,4.96327267081554e-12
"MAF",1.9954630658573e-16,0.48292524692577,0.488,0.394,5.13073463493228e-12
"MYOF",2.08413182322006e-16,-0.814467003309912,0.076,0.142,5.35871974386343e-12
"AHI1",2.14341337998499e-16,-0.758714656958035,0.072,0.137,5.5111444826174e-12
"CTSF",2.24086569438855e-16,1.38896739956208,0.151,0.073,5.76171387341185e-12
"SNRPA1",2.40016526328042e-16,-0.442578181595275,0.184,0.282,6.17130492494661e-12
"FEZ2",2.42850956104378e-16,0.803678646949307,0.392,0.31,6.24418378335576e-12
"FAM102B",2.5778000432859e-16,-0.712859447552754,0.069,0.133,6.6280394712967e-12
"CFH",2.59763222708246e-16,1.27372120468439,0.2,0.115,6.67903198227443e-12
"SNHG15",2.98138059743425e-16,-0.521803731397843,0.174,0.269,7.66572579212294e-12
"NME2",3.0165948860775e-16,-0.516340219853421,0.142,0.23,7.75626877108247e-12
"AC013461.1",3.19028800946282e-16,-1.0669036100801,0.085,0.153,8.20286852993081e-12
"C11orf31",3.33381482186505e-16,-0.260925779651523,0.637,0.762,8.57190466997942e-12
"HSPB11",3.84622758135775e-16,-0.315370010436866,0.335,0.456,9.88942035718705e-12
"NCBP2-AS2",4.02266432643095e-16,-0.632020253381444,0.104,0.179,1.03430745161193e-11
"DDB1",4.11922166147759e-16,-0.510248309250415,0.137,0.222,1.05913427359912e-11
"PHPT1",4.77231796824374e-16,-0.268293277687745,0.552,0.675,1.22705839599483e-11
"POLR2H",4.77806717984544e-16,-0.435862211697911,0.183,0.28,1.22853663328186e-11
"ZSCAN16-AS1",4.8378500453608e-16,-0.381437857359407,0.259,0.37,1.24390800366317e-11
"PTGS1",5.1633731749419e-16,-0.608547742192717,0.107,0.184,1.32760651074106e-11
"AGPAT2",5.22760487435557e-16,-0.445934579635442,0.242,0.349,1.3441217652943e-11
"PTTG1IP",5.53167681395476e-16,-0.438894273120305,0.344,0.462,1.42230474240405e-11
"SYNCRIP",5.69945135329876e-16,-0.408452603287439,0.28,0.39,1.46544293196018e-11
"RGS2",6.4272081741954e-16,0.421425363086855,0.735,0.681,1.65256376574912e-11
"RPIA",6.52672065979616e-16,-0.63889401048307,0.119,0.197,1.67815041604679e-11
"PDCD5",6.62320338210464e-16,-0.391393219074261,0.319,0.434,1.70295805360675e-11
"HMGN3",6.877253339932e-16,-0.343258849577112,0.507,0.624,1.76827937876332e-11
"PLPP1",7.38249902968097e-16,1.39270266694206,0.143,0.068,1.89818815051157e-11
"CAMTA1",7.46676869773594e-16,-0.299847445017098,0.451,0.576,1.91985556756186e-11
"EMC8",7.47601933908578e-16,-0.592962311725631,0.138,0.221,1.92223409246574e-11
"EIF1AX",7.4816590758244e-16,-0.337213321213722,0.459,0.583,1.92368418157597e-11
"SNAPC1",7.66438204033974e-16,-0.34540224557609,0.207,0.309,1.97066591021215e-11
"DCK",7.66543962408478e-16,0.734728414177455,0.344,0.25,1.97093783614468e-11
"SERPIND1",8.02869354702351e-16,1.45803952916616,0.163,0.086,2.06433768481068e-11
"MIR222HG",8.13346335175116e-16,-0.864616461084021,0.051,0.106,2.09127609700226e-11
"LRRC59",8.47300515765194e-16,-0.36031319665765,0.263,0.375,2.17857908613547e-11
"RAPGEF2",8.78791233830853e-16,-0.632298534409636,0.106,0.182,2.25954802042589e-11
"C16orf72",1.06822184091539e-15,-0.494357364418527,0.209,0.305,2.74661199736164e-11
"SMIM4",1.09999248769517e-15,-0.342908604165588,0.316,0.433,2.82830068436181e-11
"IVNS1ABP",1.1073912495785e-15,-0.357925056604457,0.367,0.485,2.84732438091624e-11
"EGFL7",1.11270519670204e-15,1.441627377296,0.181,0.101,2.86098760176028e-11
"SERTAD1",1.13340451801371e-15,-0.275589226788285,0.303,0.423,2.91420969671686e-11
"FGD2",1.13503153753031e-15,0.976518453435231,0.244,0.151,2.91839308929794e-11
"MRPL12",1.14130819734684e-15,-0.384496615775049,0.296,0.411,2.9345316370182e-11
"MORN2",1.23198146304571e-15,-0.803722832091209,0.076,0.14,3.16767073778314e-11
"TRA2A",1.42837493276523e-15,-0.300801699971789,0.29,0.404,3.67263762712596e-11
"RENBP",1.47066013397962e-15,0.811216615735371,0.352,0.265,3.78136133648839e-11
"LFNG",1.48691388089429e-15,-0.813616519267344,0.058,0.115,3.8231529705554e-11
"PDE4B",1.49964744741504e-15,-0.466427135657826,0.323,0.426,3.85589351679356e-11
"ZC3HAV1",1.5280387824464e-15,-0.640624437052198,0.292,0.394,3.92889331742618e-11
