"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT-CO1",8.63773043838563e-10,0.264496149555379,0.998,1,2.22093325031771e-05
"YWHAB",8.66453097154644e-10,-0.383584841940171,0.529,0.763,2.22782420340402e-05
"GAMT",8.70762445646094e-10,-0.980305765314746,0.098,0.205,2.23890440024524e-05
"APTX",8.78729891131736e-10,-0.892959515646345,0.043,0.119,2.25939029607792e-05
"H2AFJ",8.87278640009782e-10,-0.404250011541373,0.182,0.341,2.28137083919315e-05
"POLR2J",9.101967109766e-10,-0.435882692934873,0.252,0.427,2.34029778326304e-05
"RUVBL2",9.15399693905673e-10,-0.662968778617856,0.083,0.187,2.35367569297027e-05
"FAM127A",9.17402697202535e-10,-1.01412512116818,0.048,0.128,2.35882581504716e-05
"ARPC1A",9.32050830617676e-10,-0.698668297455935,0.109,0.226,2.39648909568417e-05
"DDRGK1",9.42092957500578e-10,-0.709777770263062,0.144,0.276,2.42230941232549e-05
"LRRFIP2",9.44781481447722e-10,-0.82394139326517,0.062,0.151,2.42922214509838e-05
"NDUFA9",9.65707224279036e-10,-0.531009973848084,0.148,0.285,2.48302641506626e-05
"RNASEH2C",1.00667684952087e-09,-0.66733174764115,0.169,0.312,2.58836751548807e-05
"PHF19",1.14286349177061e-09,-1.40982344909808,0.045,0.119,2.93853061004058e-05
"TSHZ2",1.17404861570781e-09,-1.01835906487663,0.042,0.116,3.01871380070792e-05
"PTTG1",1.20577042942375e-09,-0.35279339409855,0.266,0.451,3.10027692813435e-05
"COX14",1.2142040029835e-09,-0.513362357066212,0.298,0.481,3.12196133247118e-05
"RPL39L",1.41926111188073e-09,-0.781057808432321,0.055,0.139,3.64920417086772e-05
"RPL10A",1.43698682319723e-09,-0.252503637019839,0.965,0.997,3.69478051980472e-05
"SNRPD3",1.43941660095188e-09,-0.528820846595812,0.263,0.436,3.70102796436748e-05
"DEDD2",1.45188407505288e-09,-0.42881759992512,0.233,0.409,3.73308433377598e-05
"H1F0",1.45515865201761e-09,-0.873387327188806,0.049,0.128,3.74150392606767e-05
"PPP1CA",1.59051830069504e-09,-0.431838626440279,0.422,0.632,4.08954065474709e-05
"SNRPB2",1.59295027233819e-09,-0.407566741246883,0.419,0.638,4.09579374023595e-05
"MKKS",1.61070970637587e-09,-0.568115957743453,0.108,0.226,4.14145679703364e-05
"TMEM176B",1.66477583138821e-09,-0.399703494888775,0.156,0.297,4.28047161766537e-05
"ANP32A",1.71589413932044e-09,-0.483351421473532,0.237,0.407,4.41190701102072e-05
"RUVBL1",1.76981353292273e-09,-0.678309682964427,0.071,0.166,4.55054455585092e-05
"FABP1",1.9008089091981e-09,-0.413991911595496,0.152,0.285,4.88735986733017e-05
"AKR7A2",1.90158044192413e-09,-0.866548606567335,0.096,0.202,4.88934363227533e-05
"TMEM223",1.9536993950576e-09,-0.933519850501871,0.053,0.134,5.0233518845721e-05
"IFI27L2",2.00271116673442e-09,-0.339514019446429,0.309,0.516,5.14937095190753e-05
"NPDC1",2.12569272434804e-09,-1.19113005311352,0.05,0.128,5.46558113284367e-05
"PLAUR",2.25254149714642e-09,-0.705925891266678,0.119,0.237,5.79173469746287e-05
"HES4",2.28035659142184e-09,-0.813991353223117,0.079,0.178,5.86325286786383e-05
"APOA1BP",2.4178350951426e-09,-0.767028822761909,0.119,0.234,6.21673759663064e-05
"NUPL2",2.46607785678645e-09,-0.752899472522629,0.058,0.142,6.34077938536932e-05
"AAMP",2.47082720815509e-09,-0.652056439398704,0.129,0.252,6.35299091760837e-05
"PFDN2",2.49558540800749e-09,-0.348909916004917,0.343,0.555,6.41664920106885e-05
"NUDC",2.52161113994376e-09,-0.291646711752856,0.405,0.605,6.48356656302339e-05
"EZH2",2.56300376001534e-09,-1.12734913361535,0.065,0.151,6.58999526775144e-05
"RRAGA",2.74573097213268e-09,-0.774127920047639,0.093,0.199,7.05982347554754e-05
"FOSB",2.86334588958835e-09,1.02468526938897,0.466,0.344,7.36223495130956e-05
"ANXA11",2.86624594620677e-09,-0.554257875332868,0.262,0.436,7.36969157688685e-05
"ARL5B",2.88699002856372e-09,-0.927476194320987,0.068,0.157,7.42302876144305e-05
"SLC39A3",3.31755676524124e-09,-1.1032586667894,0.04,0.11,8.53010195478828e-05
"NIP7",3.45628955385281e-09,-0.687856565868573,0.086,0.187,8.88681170086634e-05
"PEA15",3.56807418018906e-09,-0.764146184049658,0.067,0.157,9.17423233210212e-05
"ARF5",3.68161671897065e-09,-0.502082473306153,0.208,0.368,9.46617290781734e-05
"SWI5",3.77128211975495e-09,-0.986013454640637,0.044,0.116,9.69672058631392e-05
"UBE2F",3.87269000016299e-09,-0.655002347028972,0.108,0.22,9.95746052841907e-05
"NDUFC2",3.89886629818366e-09,-0.417896579215573,0.35,0.549,0.000100247650258898
"NSUN5",3.93440074653547e-09,-0.875615530478329,0.05,0.128,0.00010116131199492
"HELLS",3.95844954321871e-09,-1.0077456099581,0.037,0.104,0.000101779654655239
"MLF1",4.0839223493229e-09,-0.455335313056198,0.055,0.139,0.00010500581144579
"C20orf24",4.48149221589811e-09,-0.595391453572541,0.262,0.424,0.000115228127855172
"POLR3K",4.76052998956785e-09,-0.693881705962342,0.071,0.163,0.000122402747091769
"SCAND1",4.87783827911898e-09,-0.409867582504833,0.31,0.504,0.000125418977832707
"CYCS",4.88776378555385e-09,-0.377391353030359,0.703,0.855,0.000125674182454161
"MRPL21",4.94289648218976e-09,-0.554484282050083,0.14,0.267,0.000127091754350063
"COX7B",4.95110853777863e-09,-0.400554845457798,0.563,0.772,0.000127302902723364
"HIST1H2BG",5.42130168253163e-09,-1.28651858763139,0.036,0.101,0.000139392508861253
"MRPL9",5.52272934882121e-09,-0.495790528394299,0.145,0.279,0.000142000417016891
"RMDN3",5.53295054157637e-09,-0.84782380777266,0.052,0.131,0.000142263224325012
"LINC00152",5.53832961617602e-09,-0.498827882697771,0.401,0.591,0.000142401531091118
"GTF3C6",5.75827376076306e-09,-0.401568338237037,0.261,0.436,0.00014805673493674
"CALU",5.78022724577322e-09,-0.589040900452074,0.096,0.202,0.000148621202943321
"FAM195B",5.86552850464893e-09,-0.592446380003368,0.158,0.291,0.000150814468911533
"GLRX5",5.90685262766704e-09,-1.04749987182617,0.074,0.163,0.000151876994762575
"AIG1",5.91644757693697e-09,-0.993593152463183,0.06,0.142,0.000152123700098203
"PPA1",6.02932936973959e-09,-0.533299485030551,0.32,0.51,0.000155026116754744
"PSMB1",6.21205301263848e-09,-0.452156810666807,0.479,0.685,0.000159724307060961
"LIMD2",6.59883400671468e-09,-0.549282746480251,0.305,0.475,0.000169669219980648
"OASL",6.76538398497828e-09,-0.726461628133115,0.111,0.223,0.000173951553021762
"CCDC58",7.64396224258801e-09,-0.81423675286266,0.046,0.119,0.000196541557181423
"MUM1",8.11320035842428e-09,-0.456379662688937,0.096,0.205,0.000208606607615805
"MYL9",8.16878830450463e-09,-0.579475081232215,0.09,0.196,0.000210035884885423
"VAT1",8.37610760076267e-09,-1.06249898076594,0.038,0.104,0.00021536647863081
"CHCHD5",8.41795414384331e-09,-0.666431837182922,0.12,0.234,0.000216442436946499
"LAMTOR4",8.42092112155076e-09,-0.345055569480117,0.401,0.614,0.000216518723877313
"RNASEH2A",8.73295379689769e-09,-1.17880371456634,0.04,0.107,0.000224541708025833
"HINT2",8.96606040072529e-09,-0.737465048651765,0.138,0.258,0.000230535345023449
"XRN2",9.10883100919159e-09,-0.53189345873138,0.176,0.318,0.000234206262908334
"SUCLG1",9.15727589436975e-09,-0.464078634154805,0.153,0.288,0.000235451877796035
"COX4I1",9.2024209730307e-09,-0.260402693526371,0.826,0.958,0.000236612648058565
"SUGT1",9.24554118787985e-09,-0.473086380050522,0.175,0.318,0.000237721355022767
"ATP5O",9.3325367075823e-09,-0.404839849171688,0.444,0.659,0.000239958183825356
"RBM17",9.39082783135346e-09,-0.507533795509333,0.193,0.344,0.00024145696519976
"SNAP29",9.59924321375271e-09,-0.846588185617346,0.071,0.16,0.00024681574151201
"ABHD3",9.9033712787218e-09,-0.516541292757356,0.133,0.258,0.000254635482318495
"PUF60",9.95058052734793e-09,-0.398649185607948,0.216,0.38,0.00025584932651917
"JAGN1",1.00521488209228e-08,-0.688207029702716,0.094,0.196,0.000258460850483566
"APOPT1",1.0243626234958e-08,-0.653519751546374,0.093,0.196,0.000263384117753241
"PIM3",1.04495154467056e-08,-0.596966184702867,0.275,0.436,0.000268677941165695
"EIF3F",1.08611598051173e-08,-0.385974432250503,0.465,0.685,0.000279262140909176
"SERPINB6",1.09396492899028e-08,-0.839556122546786,0.085,0.181,0.000281280262541981
"CYB5R3",1.10870901237675e-08,-0.71232866145566,0.118,0.231,0.000285071261262309
"GNAS",1.1455661065491e-08,-0.445827239962558,0.349,0.546,0.000294547957315904
"C9orf16",1.15003706548466e-08,-0.442638444076068,0.426,0.641,0.000295697530277415
"TBRG4",1.20141911724089e-08,-0.692870668664035,0.056,0.136,0.000308908883424977
"LINC00116",1.20887418509364e-08,-0.585468264290844,0.13,0.249,0.000310825730471276
"PREB",1.25214636814043e-08,-1.23708731059918,0.047,0.119,0.000321951874176268
"ZBTB16",1.2635957717319e-08,4.11290513878342,0.108,0.012,0.000324895744827705
"TCEB2",1.27337463044813e-08,-0.334919272290395,0.627,0.837,0.000327410084980824
"COMMD3",1.3102031472087e-08,-0.467580351467189,0.162,0.297,0.000336879433210301
"TUSC2",1.31295183824229e-08,-0.831312971947029,0.098,0.199,0.000337586176648858
"SMAP2",1.40328446691887e-08,1.23832325888397,0.323,0.199,0.00036081250213418
"CRTC3",1.42008069591461e-08,-0.969025659372574,0.061,0.142,0.000365131148533565
"KPNB1",1.49177686001337e-08,-0.445840289120137,0.177,0.318,0.000383565666246639
"BAG1",1.49225803804973e-08,-0.664167920439219,0.146,0.27,0.000383689386743346
"EXOSC4",1.50183563954289e-08,-0.773233349458048,0.068,0.154,0.000386151979639267
"ORM1",1.50843301308583e-08,2.5929676896882,0.194,0.077,0.00038784829632463
"BST2",1.56196679998185e-08,-0.309001322619937,0.396,0.605,0.000401612903611333
"PPIB",1.61508765805901e-08,-0.394464001428931,0.498,0.712,0.000415271338640132
"NUDT4",1.65847201205897e-08,-0.514590432543394,0.2,0.347,0.000426426323740603
"MTRF1L",1.69210316426143e-08,-1.10184888107931,0.042,0.11,0.0004350735655949
"CNPY3",1.73942719791384e-08,-0.493562214700551,0.148,0.276,0.000447241521127608
"RGS2",1.82289118788865e-08,-0.553906244976116,0.435,0.596,0.000468701782229931
"SRSF2",1.84308392642639e-08,-0.356770783224149,0.492,0.694,0.000473893739162754
"HES1",1.85907526605847e-08,-0.738365457832555,0.1,0.205,0.000478005432408954
"NUCB1",1.93022467463722e-08,-0.382812135601092,0.218,0.374,0.000496299368342721
"MANF",1.94885953148746e-08,-0.355699460943438,0.253,0.421,0.000501090762736056
"ERH",2.02787755988478e-08,-0.319990025429328,0.426,0.632,0.000521407878197575
"COMMD4",2.04648336417787e-08,-0.740635057830062,0.092,0.19,0.000526191802597414
"RING1",2.06113946465457e-08,-0.879992242918022,0.051,0.125,0.000529960179151984
"GPANK1",2.21759878655056e-08,-0.849031357218344,0.063,0.145,0.00057018899999788
"NR4A1",2.23766417407484e-08,-0.434099410214711,0.233,0.392,0.000575348212438122
"STAT5A",2.25514392301369e-08,-0.863564186446918,0.058,0.136,0.00057984260548528
"YIPF3",2.26281919670469e-08,-0.554236551141337,0.138,0.258,0.000581816071856709
"EEF1E1",2.33439037953693e-08,-0.6588425317078,0.108,0.214,0.000600218454386535
"SPG21",2.35580486828462e-08,-0.59959536926898,0.154,0.282,0.000605724547733341
"EMC8",2.40011491576574e-08,-1.01120684800309,0.059,0.136,0.000617117547141687
"MRPS18B",2.43404417489667e-08,-0.647501717742056,0.112,0.22,0.000625841438249432
"SRSF9",2.49631752619554e-08,-0.566604025601141,0.238,0.392,0.000641853162335396
"ADGRE5",2.58870136831399e-08,1.13697650269319,0.371,0.252,0.000665606895820892
"MLF2",2.64302796487823e-08,-0.38551425281415,0.164,0.3,0.00067957535032949
"RHOB",2.70649203215119e-08,-0.637800962033193,0.228,0.371,0.000695893231306714
"KNG1",2.71837360654138e-08,2.92591032459287,0.127,0.027,0.000698948221713921
"RAE1",2.72708611137292e-08,-0.644868901580655,0.068,0.154,0.000701188380956207
"GDI2",2.75560384268522e-08,-0.419822879980465,0.314,0.49,0.000708520860031224
"TMED3",2.82138475223711e-08,-0.816886913855524,0.108,0.211,0.000725434447495207
"NME2",2.83521322698839e-08,-1.12196430243054,0.038,0.101,0.000728990024923256
"EIF3K",2.89237094971614e-08,-0.350085157114093,0.57,0.789,0.000743686418591015
"C1orf35",2.89873355675245e-08,-0.83312191298485,0.066,0.148,0.00074532237211219
"UFD1L",2.95913955148866e-08,-0.492178763306239,0.168,0.303,0.000760853961478764
"NDRG1",3.0610675458941e-08,-0.672280201168048,0.098,0.199,0.000787061687400291
"XBP1",3.11244209927557e-08,-0.282646785735265,0.356,0.561,0.000800271112565734
"PLA2G16",3.13796730609716e-08,-0.595921782331703,0.12,0.231,0.000806834153743701
"PRSS23",3.14700029434218e-08,-0.861228941748859,0.051,0.125,0.00080915671568126
"DDX5",3.37121169735976e-08,0.442088340420161,0.883,0.908,0.000866805951625141
"TMEM9",3.37291373403716e-08,-0.883014174093572,0.045,0.113,0.000867243579295633
"SELM",3.43846614227708e-08,-0.434658263837173,0.176,0.315,0.000884098414502282
"TLE3",3.44471705791944e-08,-0.537644593055077,0.089,0.187,0.000885705649932246
"WDR77",3.44696239018219e-08,-1.03256735492348,0.043,0.11,0.000886282969763646
"TIMM23",3.62198994585044e-08,-0.685446902141007,0.046,0.116,0.000931286054877065
"PSMD4",3.62986407976881e-08,-0.429368924357769,0.27,0.436,0.000933310652190157
"RFC2",3.68446114059255e-08,-0.657048046353244,0.055,0.131,0.000947348648469157
"SYNCRIP",3.82378626903571e-08,-0.510110341274471,0.14,0.261,0.000983171925494463
"R3HDM4",3.86632183671966e-08,-0.767447198423671,0.072,0.157,0.00099410867065736
"RCN2",3.99040729744038e-08,-0.692514403296571,0.134,0.249,0.00102601352431787
"SORD",4.00862693004988e-08,-1.3070133529991,0.049,0.119,0.00103069815625442
"NOL7",4.05568470920215e-08,-0.358819631981162,0.201,0.353,0.00104279765243006
"SCAMP4",4.15275384473471e-08,-0.905268430772728,0.048,0.119,0.00106775606855819
"RPS3A",4.18689028934261e-08,-0.279244894469837,0.96,0.997,0.00107653323119577
"UQCRC1",4.28421522618015e-08,-0.547061054583953,0.179,0.312,0.00110155741895544
"HAGH",4.60349061745301e-08,-0.644722048216841,0.119,0.228,0.00118364950755952
"EPHX1",4.65622022860547e-08,2.35528536843217,0.165,0.056,0.00119720734517904
"EIF5AL1",4.68077079770931e-08,-1.04266823324771,0.103,0.199,0.00120351978750702
"TP53",4.70934958779444e-08,-0.892549409833409,0.041,0.107,0.00121086796601371
"PSME3",4.7169314484062e-08,-0.627016008702614,0.072,0.157,0.0012128174140142
"STX11",4.7182615414288e-08,-0.562519866420614,0.203,0.341,0.00121315940753217
"SMIM20",4.92311163506162e-08,-0.751169454547906,0.08,0.169,0.00126583046360704
"BLOC1S4",4.9545303892859e-08,-0.731136688321613,0.081,0.172,0.00127390885369319
"TTC39C",5.00101410686845e-08,-0.649589085783299,0.17,0.297,0.00128586074715802
"ETFA",5.28890002175867e-08,-0.429593017264099,0.226,0.38,0.00135988197359459
"BAZ1B",5.3652039488329e-08,-0.668703781674419,0.097,0.196,0.00137950123932392
"CISD1",5.40720030547554e-08,-0.520665830052735,0.087,0.181,0.00139029934254387
"SMARCB1",5.42030444793696e-08,-0.804970300620854,0.1,0.199,0.00139366867965355
"FDPS",5.4842467989131e-08,-0.436475388935649,0.216,0.365,0.00141010953693654
"CIAPIN1",5.4969759979115e-08,-0.927003348139388,0.051,0.122,0.001413382468583
"MTDH",5.71182003953843e-08,-0.388341623439773,0.341,0.528,0.00146862316856612
"BORCS7",5.82704294223237e-08,-0.699137589594024,0.091,0.187,0.00149824928130679
"CDK2AP2",5.9768378036435e-08,-0.32595882102699,0.226,0.383,0.00153676453607282
"DBI",6.1132144428205e-08,-0.284853545166228,0.516,0.733,0.00157182969753801
"SRSF6",6.13901615097759e-08,-0.336492405325289,0.205,0.359,0.00157846383273936
"TAF6",6.16715511523714e-08,-0.824484017107229,0.047,0.116,0.00158569892322977
"C12orf10",6.19532295525959e-08,-0.728701741444799,0.092,0.187,0.00159294143825635
"GALK1",6.22751010854549e-08,-0.73320342343544,0.071,0.154,0.00160121739910922
"SUMO3",6.31592604713968e-08,-0.424751948652079,0.193,0.335,0.00162395090524055
"NSMCE2",6.42364045770994e-08,-0.544721443328374,0.074,0.16,0.00165164643448638
"IRF7",6.89170974853144e-08,-0.620304808891054,0.096,0.193,0.0017719964105424
"RPF2",7.26705655549108e-08,-0.671460395949724,0.077,0.163,0.00186850558154787
"DHCR24",7.60917366272259e-08,-1.09936691928656,0.045,0.11,0.00195647073215923
"TRIM26",7.63410818851478e-08,-0.554002604563785,0.072,0.157,0.00196288189743092
"BIK",7.66289563673434e-08,-0.897520046304132,0.039,0.101,0.00197028372611713
"PARVB",7.81527315544956e-08,-0.815946059209754,0.053,0.125,0.00200946303372919
"ZDHHC3",7.88460378933617e-08,-0.966153366595338,0.055,0.128,0.00202728932631411
"HDAC1",8.01220336617988e-08,-0.430200515574866,0.153,0.279,0.00206009772951217
"RHEB",8.50360913405381e-08,-0.354194840683357,0.289,0.469,0.00218644798054791
"GADD45G",8.62610166848827e-08,-0.743821765319966,0.093,0.187,0.0022179432610017
"LSM6",8.92462454133949e-08,-0.445787623895049,0.172,0.303,0.00229469946206921
"ACAA1",9.00098012435109e-08,-0.795800426581535,0.115,0.217,0.00231433200957315
"FAM136A",9.0930176810236e-08,-0.527891121025897,0.094,0.19,0.00233799670614479
"ABCG1",9.23511007060353e-08,-0.952896732947427,0.051,0.122,0.00237453150135358
"C2orf69",9.45028665140844e-08,-0.904538568126722,0.057,0.131,0.00242985770381014
"PRDX6",9.88487883124428e-08,-0.376837533698722,0.39,0.573,0.00254160004508953
"DRAP1",1.00062699079644e-07,-0.330510059821503,0.392,0.599,0.0025728121187358
"RWDD4",1.00512986540994e-07,-0.841023514167124,0.055,0.128,0.00258438990994204
"EIF1AY",1.00518184542409e-07,-0.368807208000522,0.154,0.279,0.00258452356095442
"TGIF2",1.0060324104462e-07,-0.758035215005659,0.065,0.145,0.00258671053373927
"IDH3B",1.01213463928044e-07,-0.441862481481758,0.173,0.303,0.00260240058451787
"STK17B",1.02668908602939e-07,0.738888023352316,0.561,0.496,0.00263982297799878
"SUMO2",1.02798117737358e-07,-0.275666441014758,0.704,0.852,0.00264314520326295
"EIF3J",1.02864406717952e-07,-0.285964358244867,0.352,0.54,0.00264484962553197
"RELB",1.04848901990715e-07,-0.634758835165636,0.154,0.273,0.00269587496798527
"GEM",1.06161105405843e-07,-0.327781325438967,0.12,0.228,0.00272961434219504
"PSMC5",1.08076505393305e-07,-0.322294707961785,0.257,0.427,0.00277886310667265
"DUSP1",1.08371649436667e-07,0.660950397257271,0.692,0.709,0.00278645185031557
"RPN2",1.08393064860099e-07,-0.360767910886237,0.271,0.442,0.00278700248368287
"MCM5",1.08437286053561e-07,-0.580943668345151,0.067,0.148,0.00278813949900917
"TFG",1.09797954076455e-07,-0.679704370087783,0.125,0.231,0.0028231249952138
"MYLIP",1.12315856204342e-07,-0.845836557457141,0.145,0.255,0.00288786529472605
"PDIA4",1.13583781942478e-07,-0.41146022749816,0.191,0.329,0.002920466201305
"DSTN",1.17830454737233e-07,-0.375500046305987,0.308,0.487,0.00302965665220374
"FAM3A",1.22551278889029e-07,-0.823608701905644,0.039,0.101,0.00315103848279471
"ZNHIT1",1.23934771075034e-07,-0.342137404631983,0.279,0.442,0.00318661083388128
"FAM173A",1.25899235493467e-07,-0.895158741580465,0.091,0.181,0.00323712114300803
"YBX1",1.26599397655329e-07,-0.256642174163198,0.678,0.887,0.00325512371251382
"UGP2",1.26772889153395e-07,0.904200232316031,0.495,0.415,0.00325958452591208
"POLD2",1.28267056643765e-07,-0.583418202049926,0.078,0.163,0.0032980025604245
"VTI1B",1.30539360166201e-07,-0.628672026622824,0.12,0.226,0.00335642802859337
"KRTCAP2",1.30908111093977e-07,-0.355243348486868,0.353,0.537,0.00336590935244834
"ATP6V1F",1.31643717084412e-07,-0.354587965760411,0.364,0.552,0.00338482325367439
"SNRPD2",1.32100352963648e-07,-0.306494069092863,0.659,0.834,0.00339656427540133
"ASNA1",1.32428408501521e-07,-0.399898439606483,0.165,0.294,0.00340499923939111
"ZSWIM7",1.35182991303815e-07,-0.787227364012987,0.063,0.139,0.00347582507240368
"PHYH",1.36744024783576e-07,-0.423614158453562,0.119,0.228,0.00351596236523531
"MRPS11",1.38201627557417e-07,-0.530161345142898,0.099,0.196,0.00355344024775632
"ING2",1.38707690509693e-07,-1.13569492533894,0.042,0.104,0.00356645213838523
"C16orf13",1.38894259551027e-07,-0.438917005779217,0.165,0.294,0.00357124920157599
"CNOT1",1.3899886670306e-07,-0.583749192644945,0.081,0.169,0.00357393886066909
"VPS16",1.40401330054445e-07,-0.718785311920038,0.048,0.116,0.00360999899835989
"PDHA1",1.43945813866641e-07,-0.62181920463659,0.1,0.196,0.00370113476613906
"TSEN15",1.43956753798532e-07,-0.829481955113079,0.057,0.131,0.00370141605366786
"PSMB4",1.48769794192938e-07,-0.370753647503278,0.176,0.309,0.00382516894828883
"APRT",1.50095857367449e-07,-0.31054731141162,0.53,0.739,0.00385926468463184
"ZSCAN16-AS1",1.51565133615985e-07,-0.642973098036136,0.089,0.181,0.00389704271553419
"NDUFB3",1.53769284093793e-07,-0.39891426812139,0.268,0.427,0.0039537158326196
"THOC7",1.54429148704165e-07,-0.551058685189022,0.159,0.279,0.0039706822714815
"SURF4",1.55421711682662e-07,-0.397930733462953,0.205,0.35,0.00399620305078459
"AKR1C3",1.57999433987648e-07,3.37475396319726,0.101,0.015,0.00406248144669042
"CCT7",1.58123067016504e-07,-0.425187164798316,0.243,0.395,0.00406566029912835
"MAGED1",1.58623919479031e-07,-0.996993910956825,0.04,0.101,0.00407853821764484
"NME3",1.58874221960391e-07,-0.512469579335814,0.155,0.276,0.00408497399504558
"CARHSP1",1.59143682258401e-07,-0.363689760026889,0.206,0.35,0.00409190235822801
"CMSS1",1.59506654097552e-07,-0.556747834308112,0.07,0.151,0.00410123509015626
"MRFAP1",1.62392713329813e-07,-0.401584004680404,0.287,0.451,0.00417544144513615
"CLTB",1.63594882643512e-07,-0.496817513383836,0.188,0.32,0.00420635162252998
"BEX5",1.64582147746299e-07,-0.625207320729392,0.059,0.134,0.00423173618285285
"MRPS23",1.73962361745229e-07,-0.673495282015977,0.084,0.172,0.00447292024519334
"BZW2",1.81413419982881e-07,-0.584227793631134,0.076,0.16,0.00466450185459983
"RAB11A",1.8229529614625e-07,-0.269068257777624,0.273,0.445,0.00468717665451239
"ADM",1.84838842435124e-07,-0.7309379161218,0.05,0.119,0.00475257631669192
"BNIP3",1.87037427224011e-07,-0.473500273192,0.159,0.279,0.00480910632878377
"PLEKHF2",1.88356810059401e-07,-0.760013746350397,0.071,0.151,0.00484303030024733
"NDUFS2",1.91735205853526e-07,-0.348251437477041,0.176,0.309,0.00492989561290586
"SF3B5",1.9800139572421e-07,-0.406854252895659,0.403,0.588,0.00509101188686088
"BAG6",2.03802819026934e-07,-0.635667115764113,0.092,0.184,0.00524017808282054
"LPXN",2.09504415242716e-07,-0.398571201569799,0.193,0.329,0.0053867775247207
"SSNA1",2.09695838729064e-07,-0.432865204293761,0.209,0.35,0.0053916994054017
"DNAJC19",2.18672429369657e-07,-0.44075092864074,0.148,0.267,0.00562250550395261
"LGALS3BP",2.22018447528524e-07,-0.512700796167729,0.112,0.214,0.0057085383228534
"PES1",2.31520261438538e-07,-0.850130764868706,0.045,0.11,0.0059528489621077
"STAT3",2.35968190721011e-07,-0.435461854654782,0.336,0.516,0.00606721411981863
"LDLR",2.45294713127668e-07,-0.475871000134486,0.097,0.193,0.00630701766393859
"MTMR14",2.61657810690019e-07,-0.740553705437247,0.064,0.139,0.00672774562846177
"RPL22L1",2.61961537449784e-07,-0.351837502151562,0.324,0.493,0.00673555505090885
"NDUFB6",2.67734133081876e-07,-0.337819281012177,0.222,0.371,0.0068839800298012
"NEU1",2.7694041127339e-07,-0.294775649501667,0.24,0.392,0.00712069185466142
"NOP10",2.78330498117315e-07,-0.30210162260466,0.475,0.682,0.0071564337675924
"TPRKB",2.83472076610854e-07,-0.406757662204803,0.112,0.217,0.00728863403381828
"STK17A",2.83530136723767e-07,-0.360538330466533,0.447,0.65,0.0072901268754415
"CBX3",2.99058814748762e-07,-0.346093007539216,0.327,0.51,0.00768940024482017
"MRPL3",3.09514501010029e-07,-0.573023203585324,0.131,0.237,0.00795823684996986
"ATP5J",3.17563725988823e-07,-0.283774492328823,0.431,0.632,0.00816519852262461
"ZNF593",3.34851386292473e-07,-0.633897050875694,0.102,0.196,0.00860969884435206
"CCDC85B",3.37080807169819e-07,-0.521422332547988,0.24,0.383,0.00866702171395039
"NMI",3.41204287589167e-07,-0.61738120778552,0.095,0.187,0.00877304464249266
"EMC6",3.41916088724147e-07,-0.493849185226705,0.16,0.279,0.00879134647327527
"DNTTIP1",3.42808324543078e-07,-0.875032036296987,0.051,0.119,0.00881428764065162
"RTN4",3.44783849471099e-07,-0.346031929927111,0.293,0.463,0.0088650823376009
"TRMT10C",3.53282139624041e-07,-0.4147692097498,0.139,0.252,0.00908359037401335
"ACTA2",3.58177893380061e-07,1.83499545480833,0.183,0.083,0.00920946999458814
"UBE3A",3.61743572607676e-07,-0.761743618244428,0.093,0.181,0.00930115073888856
"BEX2",3.8229407177666e-07,-0.758225774178763,0.053,0.122,0.00982954517352149
"SMCO4",3.90299733780002e-07,-0.7736420396118,0.071,0.148,0.0100353867549514
"INSIG1",3.93108259208301e-07,-0.328807539188191,0.261,0.415,0.0101075995607638
"C19orf24",3.9336259640379e-07,-0.533327419524381,0.17,0.291,0.0101141390787343
"IFI44L",3.97422909945817e-07,-0.495337552347036,0.046,0.11,0.0102185378605269
"C19orf43",4.10236467257017e-07,-0.351606601032366,0.46,0.656,0.0105480000461124
"MPC2",4.29366179700006e-07,-0.354726996103317,0.35,0.516,0.0110398632124466
"CNIH4",4.49482900374096e-07,-0.337091705600442,0.167,0.291,0.0115571043344187
"ABHD12",4.54677669995597e-07,-0.684730528133505,0.057,0.128,0.0116906722509268
"HEXB",4.56570900393331e-07,-0.632354838041239,0.13,0.234,0.0117393509909133
"HNRNPAB",4.58855751649481e-07,-0.548460258838524,0.162,0.279,0.0117980990864115
"FH",4.61242360305509e-07,-0.899468192592745,0.056,0.125,0.0118594635681752
"UBE2E3",4.66889682011611e-07,-0.499803030895503,0.128,0.234,0.0120046675038825
"C22orf39",4.69288688870027e-07,-0.800514822994068,0.085,0.169,0.0120663507682261
"COMMD7",4.72843924908296e-07,-0.465931433561023,0.176,0.303,0.0121577629972421
"SNRNP70",4.73979823960795e-07,-0.446597957324241,0.176,0.303,0.01218696923368
"PLIN3",4.74635578031181e-07,-0.732503797083852,0.059,0.131,0.0122038299823377
"C12orf57",4.77900663711578e-07,-0.333605593193445,0.364,0.546,0.0122877818653521
"HDAC2",4.80386557394216e-07,-0.492997414160649,0.12,0.223,0.0123516991637201
"UBE2V2",4.90808710041066e-07,-0.376153006018473,0.138,0.249,0.0126196735525759
"SLC4A2",5.09416808840254e-07,-0.80018903632687,0.043,0.104,0.0130981249889006
"AZIN1",5.0966791866571e-07,-0.266026572844385,0.194,0.332,0.0131045815247327
