"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SUMF2",1.86213917375486e-160,-0.564990333734228,0.589,0.788,4.7879322435585e-156
"GUSB",1.91759676433057e-160,-0.617149233919379,0.638,0.814,4.93052480044677e-156
"ZNF695",2.58151990782943e-160,-2.78078245479695,0.014,0.108,6.63760398701104e-156
"C8A",2.98722113987372e-160,1.85510071973018,0.471,0.258,7.68074299484331e-156
"GTF2I",3.68594442932399e-160,-0.783334710084521,0.539,0.703,9.47730031667784e-156
"ZSCAN2",4.60492741292636e-160,-1.28421127979092,0.145,0.351,1.18401893641162e-155
"CELF4",5.18918064392763e-160,-1.27192488076201,0.063,0.221,1.33424212716667e-155
"HSPG2",5.67592745681647e-160,-0.988830549352738,0.068,0.23,1.45939446769665e-155
"PITPNM1",5.84254492407083e-160,-1.58233475354906,0.044,0.181,1.50223515087709e-155
"UBE2E3",7.05847205697369e-160,-0.756240398259718,0.524,0.723,1.81487433528908e-155
"NUP43",7.1011057217776e-160,-1.30180860584431,0.113,0.303,1.82583630318346e-155
"SMC3",7.19398808912528e-160,-0.796698530205892,0.444,0.658,1.84971821747589e-155
"CAPNS1",7.36551760164684e-160,-0.84570945788926,0.47,0.666,1.89382188573543e-155
"BHMT2",7.54194642589882e-160,1.5933109035059,0.553,0.388,1.93918526502711e-155
"COQ9",7.80053180377349e-160,-0.948949527062743,0.391,0.61,2.00567273738624e-155
"LSM6",7.97527259861232e-160,-0.650718395828151,0.48,0.709,2.0506020905552e-155
"OSBPL3",1.3462124054313e-159,-1.41612479610791,0.048,0.191,3.46138133684496e-155
"TMX4",1.51791281299366e-159,-0.981689487826212,0.365,0.594,3.9028574247693e-155
"MGA",1.60771876333076e-159,-1.16213702444567,0.137,0.342,4.13376648427604e-155
"SNAPC3",1.98481361937428e-159,-1.01210537728288,0.191,0.418,5.10335277813515e-155
"ARL2",2.18318546910124e-159,-0.766405852050414,0.372,0.622,5.6134064781531e-155
"LINC00847",2.28039061367286e-159,-1.62457881790731,0.085,0.257,5.86334034587567e-155
"VPS25",2.61534691846026e-159,-0.677024993447627,0.634,0.803,6.72457999674502e-155
"ACTR5",3.16586099336103e-159,-1.67766207579283,0.075,0.239,8.14006178612989e-155
"HNRNPH3",4.44886420971189e-159,-0.716553694572953,0.517,0.726,1.14389196560112e-154
"NDUFS7",5.99338501685027e-159,-0.487795139802393,0.785,0.892,1.54101915553254e-154
"CBX8",6.12020705258541e-159,-1.42561266657789,0.174,0.382,1.57362763736076e-154
"ZNF296",7.03035868386459e-159,-2.13671301943182,0.034,0.159,1.80764582479526e-154
"PIGW",7.21825569041662e-159,-1.57640321299934,0.08,0.246,1.85595790311992e-154
"CMC1",7.97795715099702e-159,-0.572331120056223,0.622,0.795,2.05129234266435e-154
"CYP17A1",8.22998833741601e-159,-1.04779149434435,0.469,0.758,2.11609460131641e-154
"SLC17A4",1.03870531614958e-158,4.30872230550269,0.217,0.015,2.67071910888379e-154
"HMGN5",1.21765620175572e-158,4.7953344539114,0.201,0.005,3.13083762595431e-154
"AGXT2",1.27503643603127e-158,4.3217267623764,0.218,0.016,3.2783736843236e-154
"CAMSAP3",1.54838727327501e-158,-1.51856698753712,0.065,0.222,3.98121335704471e-154
"GABPB1-AS1",1.5630816297839e-158,-0.949728991211815,0.21,0.438,4.01899548650037e-154
"C19orf53",1.57424800197103e-158,-0.319132238850318,0.861,0.944,4.04770646266791e-154
"CHRD",1.67402198635352e-158,-1.59567337742815,0.081,0.248,4.30424533131218e-154
"PID1",1.87202690487904e-158,2.91169940858989,0.275,0.056,4.81335557782499e-154
"NCSTN",1.88333192242989e-158,-0.820127141264039,0.438,0.652,4.84242303895174e-154
"PPP1R1A",1.96850216808522e-158,-0.494196402062693,0.289,0.586,5.06141277458073e-154
"PPIL4",2.29987893879644e-158,-0.770693237998296,0.327,0.575,5.9134487274334e-154
"DAO",2.39054455799178e-158,3.26180030508708,0.266,0.052,6.14656816750846e-154
"LINC01003",3.7161517209535e-158,-1.19012325673676,0.135,0.34,9.55496930491565e-154
"TXNRD3",4.13017259032073e-158,-1.74987436714515,0.061,0.212,1.06194997642327e-153
"INPP5J",5.04687904067466e-158,-2.69775648874137,0.015,0.109,1.29765353893827e-153
"CNKSR3",7.48784099032596e-158,-0.988152118558167,0.26,0.498,1.92527367543261e-153
"DYRK1B",9.1524538503543e-158,-1.54666127908122,0.059,0.209,2.3532789340031e-153
"C10orf2",1.12893801853208e-157,-1.92416688472908,0.046,0.181,2.90272543324968e-153
"PDCD7",1.23772976076283e-157,-1.35511447728639,0.15,0.353,3.18245076087339e-153
"FAM131C",2.01823404377291e-157,-1.93245552391883,0.022,0.128,5.18928337334891e-153
"FLVCR1",2.1667908859993e-157,-1.1673776925078,0.17,0.383,5.5712527260814e-153
"PROM1",2.18390364165856e-157,-2.18674355036279,0.018,0.12,5.61525304343248e-153
"LBX2",2.24326830406336e-157,-1.48225456436556,0.068,0.227,5.76789146340771e-153
"DHX36",2.39669902628284e-157,-0.8790239274989,0.453,0.64,6.16239253637844e-153
"OAF",2.4444618411477e-157,2.02683097525435,0.409,0.195,6.28520028595898e-153
"TUBA4A",3.39331612183601e-157,-0.514677024494928,0.475,0.726,8.72489441246474e-153
"PPP2R5D",5.29871924246304e-157,-1.28574847527413,0.135,0.333,1.3624066916221e-152
"ZBTB20",5.93040987700424e-157,2.28307502638371,0.357,0.134,1.52482698757533e-152
"MROH8",9.94182996048832e-157,-2.49504537694766,0.02,0.122,2.55624331944076e-152
"PERP",1.29654148413658e-156,-0.516812647113534,0.716,0.877,3.33366746401199e-152
"EBPL",1.73304800555147e-156,-0.709172304443931,0.571,0.764,4.45601303187394e-152
"DYNC1LI2",1.95976321798495e-156,-0.973995218095984,0.333,0.558,5.03894318608291e-152
"PDHB",1.95976841899209e-156,-0.720575692695947,0.6,0.762,5.03895655891246e-152
"BAX",3.16353163949609e-156,-0.533359435548949,0.7,0.849,8.13407255147234e-152
"ZNF48",3.56303489403001e-156,-1.71228993055933,0.065,0.218,9.16127531952997e-152
"NBL1",3.71251730393921e-156,-1.51625739659376,0.037,0.165,9.54562449188851e-152
"HIF1AN",4.0728310403566e-156,-1.18079671598655,0.135,0.335,1.04720631709649e-151
"SCO2",4.67419623996836e-156,-0.880455924746763,0.388,0.618,1.20182933722066e-151
"HAGLR",6.42798975296751e-156,-1.82532117878512,0.026,0.139,1.65276472528301e-151
"ILK",6.7944503480677e-156,-0.74634378330531,0.484,0.695,1.74698907349517e-151
"F11",7.58882479201129e-156,4.77958596825425,0.207,0.011,1.95123863052194e-151
"GNA11",7.96347786687974e-156,-1.29793882817997,0.103,0.283,2.04756942913212e-151
"NUDCD1",9.36211829024458e-156,-1.03107746624091,0.259,0.491,2.40718785478769e-151
"NIF3L1",1.14830836190747e-155,-1.1059652319632,0.226,0.452,2.9525304601365e-151
"DDX24",1.35534014821671e-155,-0.630578171250443,0.59,0.765,3.4848505890948e-151
"LINC00863",1.37986143644539e-155,-1.86284490185667,0.034,0.158,3.54789972538837e-151
"B3GLCT",1.53108680645172e-155,-1.48325369086194,0.051,0.194,3.93673039674865e-151
"RSPRY1",1.80776132398604e-155,-1.09347752743669,0.237,0.46,4.6481159162329e-151
"JUN",2.46833316542924e-155,-0.420405714590345,0.826,0.956,6.34657823495165e-151
"TBC1D22B",2.75184337122937e-155,-1.52016264302297,0.061,0.211,7.07553967610497e-151
"ASXL1",3.47689830277986e-155,-1.00140221874174,0.189,0.407,8.93980091610757e-151
"RCE1",4.89784386603089e-155,-1.1979076252704,0.16,0.37,1.25933361483386e-150
"BBS2",1.13187034293435e-154,-1.30428159079162,0.127,0.32,2.91026502575279e-150
"RAB3D",1.66809615018496e-154,-1.72131231412366,0.032,0.153,4.28900882135557e-150
"SCO1",2.05058836423926e-154,-1.01917823956421,0.244,0.476,5.27247280213198e-150
"C6orf132",3.13756377540758e-154,-1.72812042795541,0.031,0.149,8.06730397932796e-150
"TTYH2",3.22132077366884e-154,-2.5428928258734,0.013,0.103,8.28265997325732e-150
"SLC41A1",3.37742721001013e-154,-1.57371224648704,0.066,0.221,8.68404084237804e-150
"NDUFB5",3.56987499708622e-154,-0.478442762741758,0.812,0.907,9.17886259250809e-150
"ANKRD13D",3.74054571236865e-154,-1.31450427848606,0.073,0.234,9.61769113564228e-150
"MAGEH1",4.62693125147147e-154,-1.18937480722838,0.169,0.382,1.18967656337834e-149
"TMEM43",5.04778878302164e-154,-1.01321553515517,0.172,0.388,1.29788745189052e-149
"ADRM1",5.8813687183845e-154,-0.48209533733058,0.763,0.886,1.51221752487102e-149
"DEGS2",6.12290363144099e-154,-2.25843102996516,0.017,0.113,1.57432098171611e-149
"GALNT8",6.51414854589646e-154,-2.15247069657183,0.031,0.149,1.6749178741209e-149
"VIMP",8.33320733266603e-154,-0.47258905874541,0.769,0.869,2.14263426937509e-149
"SUPT20H",8.92358926953183e-154,-0.97025265538151,0.176,0.396,2.29443327298202e-149
"SERP1",1.01535877581787e-153,-0.457071859846507,0.824,0.943,2.61069048438291e-149
"SARS",1.30941422459899e-153,1.11689330342543,0.701,0.602,3.36676585428892e-149
"IFNGR2",1.32232313215596e-153,-1.0151910881412,0.262,0.499,3.39995723739941e-149
"WSB1",1.51804789457074e-153,-0.597013041847642,0.553,0.737,3.90320474652029e-149
"GNAI1",1.9757439635042e-153,2.54599037689391,0.323,0.099,5.080032878962e-149
"ZDBF2",2.32113729405389e-153,-1.753048737979,0.024,0.133,5.96810821047137e-149
"SART1",2.99067398132543e-153,-1.04798689128448,0.27,0.504,7.68962094078394e-149
"WDR83",3.15689494840725e-153,-1.05931041735158,0.154,0.361,8.11700829134471e-149
"RAB2A",3.53392706247585e-153,0.78566526473596,0.804,0.766,9.08643326303791e-149
"PRKRA",3.61309940521749e-153,-0.701966009698895,0.414,0.653,9.29000119069522e-149
"HOXA4",4.14329988666744e-153,-1.96349821569618,0.024,0.133,1.06532526685993e-148
"KLC1",4.77775143361214e-153,-1.19652141910824,0.148,0.351,1.22845544861035e-148
"TIGAR",1.04118719123897e-152,-1.11839641841087,0.127,0.32,2.67710050611363e-148
"EHD4",1.07590982331609e-152,-0.959325373840275,0.315,0.552,2.76637933771033e-148
"KLHL36",1.43753040588904e-152,-1.1888909480592,0.108,0.291,3.6961781796219e-148
"CRKL",1.82226984458774e-152,-1.16054370210093,0.151,0.355,4.68542022440398e-148
"KLHL42",2.11419773247841e-152,-1.24075590731931,0.123,0.314,5.43602520974848e-148
"PCBP2",2.11453440221672e-152,-0.405692208327934,0.855,0.939,5.43689085497962e-148
"GPR35",2.37242520104151e-152,-1.96797181519567,0.022,0.127,6.09997967691794e-148
"ZNF827",2.60813255846291e-152,-1.53807946844628,0.023,0.13,6.70603043431984e-148
"RP11-521B24.3",2.65469803090913e-152,-2.47213230092547,0.02,0.122,6.82575957707355e-148
"FSTL1",3.05631808114878e-152,-1.77505556784774,0.022,0.127,7.85840505024975e-148
"DUSP3",4.18076851381705e-152,-0.872963020071005,0.424,0.635,1.07495920027264e-147
"FGF14-AS2",4.27477751406811e-152,-1.60175131381506,0.059,0.205,1.09913079441719e-147
"UBL7",4.99966249040469e-152,-0.896709447887399,0.403,0.623,1.28551321953285e-147
"EXOSC1",5.06820577512944e-152,-0.850284342073169,0.403,0.632,1.30313706890128e-147
"ITPR3",5.40217501225378e-152,-1.48993466561634,0.034,0.156,1.38900723915069e-147
"TIMP2",6.30232892425606e-152,-1.18976051210945,0.099,0.278,1.62045481300472e-147
"PSIP1",7.59721482119824e-152,-0.886179720465683,0.385,0.619,1.95339587482649e-147
"SMARCD1",7.74661174989341e-152,-1.05092197062457,0.224,0.449,1.99180881313259e-147
"EXOSC5",1.07603313726902e-151,-0.924975545398408,0.393,0.623,2.76669640254611e-147
"UTP23",1.12102401428227e-151,-0.989161935914231,0.265,0.494,2.88237694552257e-147
"ABCG8",1.28064697922466e-151,8.6621917210098,0.184,0,3.29279951298244e-147
"MRPS9",1.53335029926821e-151,-0.940388620364094,0.365,0.589,3.94255028947843e-147
"ULK3",1.69947175383674e-151,-1.29242858631452,0.146,0.346,4.36968177346502e-147
"HSD11B1",1.95153120955662e-151,8.18659519941674,0.186,0.002,5.01777704601198e-147
"RSPH3",3.253349408627e-151,-1.28664390964692,0.097,0.274,8.36501199946175e-147
"CAMTA1",3.38334485287104e-151,0.9912803104806,0.756,0.685,8.69925628570202e-147
"ZNF423",3.69711884670637e-151,-2.51800279556915,0.014,0.105,9.50603197865143e-147
"TIMM22",4.13693121045843e-151,-0.983230016488229,0.176,0.393,1.06368775283307e-146
"RAC3",4.88400086031693e-151,3.99125217098742,0.238,0.037,1.25577430120469e-146
"SRSF6",1.86799403013632e-150,-0.606504493333208,0.499,0.711,4.80298625028651e-146
"SNAPC4",2.10154046221241e-150,-1.74130383203017,0.045,0.178,5.40348083644054e-146
"CRELD2",2.22385112327896e-150,-0.695320587041191,0.429,0.662,5.71796600817486e-146
"UGT2A3",3.22616739690933e-150,4.80917285634462,0.197,0.008,8.29512161093327e-146
"HSPB11",3.36988738503827e-150,1.14043039591868,0.722,0.635,8.6646544444104e-146
"DGKE",3.44041101896366e-150,-1.19778237153423,0.082,0.248,8.84598481195937e-146
"RP1-313I6.12",3.71796522301608e-150,-0.690208675939237,0.281,0.522,9.55963218141895e-146
"BASP1",4.10702389232899e-150,-1.79288430740272,0.036,0.158,1.05599798319563e-145
"AP2B1",4.34688907587924e-150,-0.763385541328257,0.391,0.626,1.11767211919007e-145
"MDH2",4.77899196232098e-150,-0.452304528522213,0.834,0.929,1.22877441335197e-145
"ING2",6.26607641508971e-150,-1.11207155146266,0.245,0.466,1.61113356784787e-145
"SLBP",6.66534679944849e-150,-0.774273369854774,0.454,0.677,1.7137939690742e-145
"AAMP",6.7242160406075e-150,-0.655594404983852,0.63,0.779,1.728930428361e-145
"GNAQ",6.87664602750975e-150,-0.975781070981708,0.267,0.49,1.76812322659331e-145
"FAM117B",8.46196177787978e-150,-1.49580599892676,0.05,0.189,2.17573961232845e-145
"GEM",9.48239785783418e-150,-0.252707184748981,0.142,0.361,2.43811413720632e-145
"DPP4",9.94370175181901e-150,2.42745927237426,0.311,0.091,2.5567245944277e-145
"RFK",9.98196074096431e-150,-0.798151963827774,0.398,0.635,2.56656174571674e-145
"NOP16",1.20691330988119e-149,-0.763819978734626,0.396,0.637,3.10321550236651e-145
"KIAA1217",1.36921135447115e-149,-1.1866030225502,0.11,0.295,3.52051623461623e-145
"RPUSD2",1.41831238791496e-149,-1.39877794260257,0.146,0.342,3.64676481180694e-145
"UTP6",1.52178513861563e-149,-0.880538504269817,0.369,0.595,3.9128139484085e-145
"RRP15",1.6285582543574e-149,-0.829156066349268,0.414,0.631,4.18734898360376e-145
"NUSAP1",1.69445661574692e-149,-0.720771815516633,0.325,0.578,4.35678685040848e-145
"ARPC5L",1.83301384508679e-149,-0.720110732614632,0.517,0.726,4.71304519848717e-145
"TSC22D3",2.45920000456493e-149,2.04379094247078,0.561,0.379,6.32309505173734e-145
"CTTN",2.74157317713087e-149,2.59676491998813,0.643,0.5,7.0491329530389e-145
"NARF",3.04120449261631e-149,-0.75980799385225,0.487,0.688,7.81954499141506e-145
"MAP2K4",3.63805438192354e-149,-1.26573979224852,0.087,0.255,9.3541654268018e-145
"PCOLCE",4.13230477982589e-149,-0.991322281498385,0.125,0.322,1.06249820498883e-144
"SMIM6",5.38427185230371e-149,-1.33892848554513,0.084,0.251,1.38440397866433e-144
"RBP7",5.91145811806341e-149,-1.01154823853629,0.065,0.217,1.51995411131646e-144
"NIPSNAP1",6.64707616029478e-149,-0.776728915603315,0.523,0.713,1.70909622233499e-144
"METTL13",6.78227546971463e-149,-1.19604334639577,0.202,0.416,1.74385866877303e-144
"MMS19",9.00928856396383e-149,-1.35827474855537,0.124,0.311,2.31646827556638e-144
"BPTF",9.68246242443794e-149,-1.02750914627068,0.342,0.549,2.48955473857148e-144
"GBP7",1.23744810408539e-148,4.60927824942464,0.19,0.005,3.18172656522436e-144
"VCAM1",1.31111344916026e-148,4.68105826054069,0.203,0.013,3.37113490048085e-144
"CLUAP1",1.92272333286483e-148,-1.1413603654167,0.139,0.335,4.94370623346204e-144
"GPSM3",2.22458514493207e-148,-0.503598530344201,0.128,0.327,5.71985332464933e-144
"SLC9A3R1",2.75568250103927e-148,-0.504429540237264,0.735,0.866,7.08541084667217e-144
"HNRNPM",2.80854439617287e-148,-0.595588594628514,0.687,0.833,7.22132935143967e-144
"BRD9",3.17842968598483e-148,-0.950127953199464,0.279,0.509,8.17237840860419e-144
"FAM133A",3.95267447892887e-148,3.08315296722936,0.207,0.014,1.01631166202219e-143
"ATP9A",4.06652088972103e-148,-1.18257310586128,0.099,0.274,1.04558385116507e-143
"ZFPM1",4.51072535602484e-148,-2.13078314638911,0.016,0.109,1.15979770354111e-143
"ZNRF1",5.29393918624238e-148,-1.40345931508209,0.083,0.247,1.36117764356664e-143
"LINC01018",6.19414420536461e-148,5.30350181240856,0.191,0.006,1.59263835808335e-143
"UBE2I",6.37266613640865e-148,-0.437189314508648,0.645,0.83,1.63853991699339e-143
"PPID",8.22578236559627e-148,-0.851837217042421,0.39,0.611,2.11501316184211e-143
"ARVCF",8.35727792624703e-148,-1.76979078762386,0.038,0.162,2.14882330039664e-143
"GZF1",1.35512308613271e-147,-1.40504679814788,0.086,0.252,3.48429247906442e-143
"NR6A1",1.43889296020745e-147,-1.21197941192675,0.149,0.345,3.6996815792854e-143
"ALDH6A1",1.44773976005538e-147,1.72200988453868,0.557,0.393,3.7224284710544e-143
"COX5B",1.62581577516653e-147,-0.311736459288944,0.946,0.992,4.18029752110818e-143
"DYNLL2",1.64347761442223e-147,-0.962101821140368,0.298,0.53,4.22570964220243e-143
"CCDC92",2.00269774227132e-147,-1.34474522723093,0.116,0.299,5.14933643492802e-143
"PDCD2L",2.2445639111213e-147,-1.25876988570669,0.165,0.369,5.77122272827509e-143
"TYSND1",2.5531688843484e-147,-1.25054737450261,0.151,0.351,6.5647078354366e-143
"AGPAT2",2.62562675584757e-147,-0.591055561334297,0.556,0.76,6.75101151463526e-143
"SEPN1",2.72633227398206e-147,-1.22814051164338,0.107,0.284,7.00994554286267e-143
"CRP",2.85210861348027e-147,0.632307066401403,0.25,0.04,7.33334166698047e-143
"SSH3",3.27210347833482e-147,-1.52500771493739,0.092,0.26,8.41323246349448e-143
"SAC3D1",3.34272424569695e-147,-0.984184234358589,0.311,0.548,8.594812580536e-143
"CCL15",3.94769428910692e-147,1.43758081658804,0.634,0.525,1.01503115561517e-142
"ELF3",3.96738867389107e-147,-0.344443592088982,0.56,0.78,1.02009497583087e-142
"MPV17L2",5.53467288783384e-147,-1.1897994779175,0.187,0.397,1.42307509291984e-142
"IGSF9",6.03106979860285e-147,-1.62068731398748,0.039,0.163,1.55070866661677e-142
"ELMO2",7.08234687431258e-147,-1.41913910316837,0.082,0.245,1.82101302832325e-142
"FKBP9",7.28551907538116e-147,-1.05578534923928,0.193,0.41,1.873252664662e-142
"HLF",7.69390916200323e-147,3.66674403783817,0.256,0.055,1.97825792373427e-142
"SEMA4B",8.67306403858727e-147,-1.22745299725526,0.092,0.265,2.23001822560156e-142
"PROSER1",8.9120675773457e-147,-1.48091896412887,0.057,0.201,2.29147081548713e-142
"MRPL20",1.10124510864411e-146,0.72594511028801,0.804,0.757,2.83152142334575e-142
"FARSA",1.17843235253514e-146,-0.903903675433705,0.343,0.573,3.02998526483836e-142
"MTX2",1.32291551014673e-146,-0.739496554799621,0.494,0.696,3.40148035968928e-142
"SLC7A6OS",1.40605987001909e-146,-1.17568919196978,0.173,0.379,3.61526113779307e-142
"YWHAE",1.68618985974399e-146,-0.368743883530415,0.814,0.919,4.33553136737375e-142
"TRIM65",1.7680662589389e-146,-1.77061210351008,0.061,0.204,4.5460519649837e-142
"PDE9A",2.13723388649708e-146,-1.45659935255206,0.05,0.186,5.4952557689613e-142
"CALU",2.61572219725459e-146,-0.661209041105516,0.549,0.732,6.725544913581e-142
"KDM5A",2.64709510052771e-146,-0.970109630393825,0.247,0.47,6.80621092247684e-142
"COG1",3.41578139050309e-146,-1.36134299098348,0.139,0.33,8.78265711126155e-142
"POM121",3.53971893866747e-146,-1.04775777949117,0.187,0.396,9.10132533510179e-142
"ZNF165",4.15412290402471e-146,-0.766775609798017,0.096,0.271,1.06810808108283e-141
"NR1I3",4.69555042174384e-146,4.2959775078382,0.22,0.028,1.20731992443877e-141
"DUSP14",5.55104370456536e-146,-0.942199518550918,0.292,0.523,1.42728435731785e-141
"SNRPG",5.96510094923722e-146,-0.379682126617907,0.898,0.961,1.53374675606787e-141
"KHDRBS1",8.31892718075326e-146,-0.661903327858068,0.578,0.75,2.13896255671528e-141
"MED27",8.58121677642212e-146,-1.06759310616795,0.152,0.354,2.20640245755366e-141
"RNF25",9.14977088474847e-146,-1.20789916601985,0.14,0.333,2.35258908988653e-141
"NUP62",1.02179631724698e-145,-0.964276669737939,0.256,0.48,2.62724269090543e-141
"NSMCE2",1.50533601352221e-145,-0.747197224581077,0.463,0.683,3.8705199579683e-141
"RP11-138A9.1",1.60945916640434e-145,2.29379291364624,0.293,0.079,4.13824140865885e-141
"CITED2",1.6607296045519e-145,-0.797285229853922,0.458,0.674,4.27006795922385e-141
"KIAA0895",1.96730871788306e-145,-1.48009451150921,0.056,0.198,5.05834417542094e-141
"EXOSC7",2.96738800658176e-145,-0.910365005177066,0.371,0.593,7.62974804252301e-141
"MAP3K7",3.17016736596168e-145,-0.981683791731965,0.281,0.503,8.15113433136066e-141
"EZR",3.35536623309121e-145,-0.39496078966808,0.48,0.718,8.62731765852413e-141
"MED16",3.43005334267322e-145,-1.13336853126761,0.185,0.395,8.81935315468138e-141
"PAGE1",3.43600903304529e-145,7.66270514765399,0.184,0.004,8.83466642576605e-141
"ALDH3A1",4.31924319381734e-145,9.10432552923179,0.18,0.002,1.11056380999431e-140
"AK3",4.40942071178921e-145,-0.734660125392371,0.522,0.713,1.13375025341524e-140
"TARSL2",4.65679638235833e-145,-0.999416961622035,0.136,0.331,1.19735548583197e-140
"COG8",5.08959142456913e-145,-1.17048001100318,0.129,0.318,1.30863574708521e-140
"POGLUT1",5.25006177093252e-145,-1.26138690819254,0.119,0.301,1.34989588254217e-140
